node_id,node_coordinate_x,node_coordinate_y,boundary_flag
1,0,0,30
2,0.2,0,1
3,0,0.2,4
4,0.2,0.2,0
5,0,0.4,4
6,0.2,0.4,0
7,0,0.6,4
8,0.2,0.6,0
9,0,0.8,4
10,0.2,0.8,0
11,0,1,27
12,0.2,1,3
13,0.4,0,1
14,0.4,0.2,0
15,0.4,0.4,0
16,0.4,0.6,0
17,0.4,0.8,0
18,0.4,1,3
19,0.6,0,1
20,0.6,0.2,0
21,0.6,0.4,0
22,0.6,0.6,0
23,0.6,0.8,0
24,0.6,1,3
25,0.8,0,1
26,0.8,0.2,0
27,0.8,0.4,0
28,0.8,0.6,0
29,0.8,0.8,0
30,0.8,1,3
31,1,0,29
32,1,0.2,2
33,1,0.4,2
34,1,0.6,2
35,1,0.8,2
36,1,1,28
